% time	cellId	IMSI	frame	sframe	RNTI	mcs	size	ccId
2.441	0	0	245	2	18	28	9422	0
2.442	0	0	245	3	18	28	9422	0
2.443	0	0	245	4	18	28	9422	0
2.444	0	0	245	5	8	26	7708	0
2.445	0	0	245	6	18	28	9422	0
2.449	0	0	245	10	12	24	6882	0
2.454	0	0	246	5	15	26	7708	0
2.455	0	0	246	6	20	28	9422	0
2.456	0	0	246	7	5	26	7708	0
2.458	0	0	246	9	18	28	9422	0
2.459	0	0	246	10	3	24	6882	0
2.461	0	0	247	2	18	28	9422	0
2.462	0	0	247	3	2	24	6882	0
2.464	0	0	247	5	17	28	9422	0
2.465	0	0	247	6	4	26	7708	0
2.469	0	0	247	10	17	28	9422	0
2.471	0	0	248	2	17	28	9422	0
2.474	0	0	248	5	11	26	7708	0
2.475	0	0	248	6	8	26	7708	0
2.476	0	0	248	7	12	24	6882	0
2.477	0	0	248	8	15	26	7708	0
2.478	0	0	248	9	18	28	9422	0
2.479	0	0	248	10	20	28	9422	0
2.48	0	0	249	1	5	26	7708	0
2.481	0	0	249	2	11	26	7708	0
2.482	0	0	249	3	8	26	7708	0
2.483	0	0	249	4	12	24	6882	0
2.484	0	0	249	5	15	26	7708	0
2.485	0	0	249	6	4	26	7708	0
2.486	0	0	249	7	3	24	6882	0
2.489	0	0	249	10	2	24	6882	0
2.491	0	0	250	2	4	26	7708	0
2.492	0	0	250	3	11	26	7708	0
2.493	0	0	250	4	8	26	7708	0
2.494	0	0	250	5	12	24	6882	0
2.495	0	0	250	6	15	26	7708	0
2.496	0	0	250	7	18	28	9422	0
2.497	0	0	250	8	17	28	9422	0
2.499	0	0	250	10	20	28	9422	0
2.5	0	0	251	1	5	26	7708	0
2.505	0	0	251	6	4	26	7708	0
2.51	0	0	252	1	11	26	7708	0
2.511	0	0	252	2	8	26	7708	0
2.512	0	0	252	3	12	24	6882	0
2.514	0	0	252	5	15	26	7708	0
2.517	0	0	252	8	2	24	6882	0
2.523	0	0	253	4	20	28	9422	0
2.524	0	0	253	5	5	26	7708	0
2.525	0	0	253	6	17	28	9422	0
2.527	0	0	253	8	18	28	9422	0
2.532	0	0	254	3	4	26	7708	0
2.534	0	0	254	5	11	26	7708	0
2.535	0	0	254	6	8	26	7708	0
2.537	0	0	254	8	12	24	6882	0
2.538	0	0	254	9	15	26	7708	0
2.541	0	0	255	2	11	26	7708	0
2.544	0	0	255	5	2	24	6882	0
2.546	0	0	255	7	18	28	9422	0
2.549	0	0	255	10	18	28	9422	0
2.55	0	0	256	1	20	28	9422	0
2.551	0	0	256	2	5	26	7708	0
2.552	0	0	256	3	11	26	7708	0
2.553	0	0	256	4	17	28	9422	0
2.554	0	0	256	5	3	24	6882	0
2.555	0	0	256	6	4	26	7708	0
2.556	0	0	256	7	8	26	7708	0
2.558	0	0	256	9	12	24	6882	0
2.559	0	0	256	10	15	26	7708	0
2.561	0	0	257	2	4	26	7708	0
2.569	0	0	257	10	20	28	9422	0
2.57	0	0	258	1	5	26	7708	0
2.571	0	0	258	2	14	24	6882	0
2.572	0	0	258	3	18	28	9422	0
2.573	0	0	258	4	4	26	7708	0
2.574	0	0	258	5	11	26	7708	0
2.575	0	0	258	6	8	26	7708	0
2.576	0	0	258	7	12	24	6882	0
2.577	0	0	258	8	2	24	6882	0
2.578	0	0	258	9	18	28	9422	0
2.579	0	0	258	10	15	26	7708	0
2.586	0	0	259	7	15	26	7708	0
2.588	0	0	259	9	17	28	9422	0
2.589	0	0	259	10	20	28	9422	0
2.59	0	0	260	1	5	26	7708	0
2.593	0	0	260	4	18	28	9422	0
2.594	0	0	260	5	4	26	7708	0
2.595	0	0	260	6	12	24	6882	0
2.597	0	0	260	8	15	26	7708	0
2.598	0	0	260	9	2	24	6882	0
2.601	0	0	261	2	4	26	7708	0
2.602	0	0	261	3	11	26	7708	0
2.603	0	0	261	4	8	26	7708	0
2.607	0	0	261	8	20	28	9422	0
2.609	0	0	261	10	5	26	7708	0
2.61	0	0	262	1	3	24	6882	0
2.614	0	0	262	5	12	24	6882	0
2.615	0	0	262	6	15	26	7708	0
2.616	0	0	262	7	17	28	9422	0
2.618	0	0	262	9	17	28	9422	0
2.619	0	0	262	10	18	28	9422	0
2.621	0	0	263	2	11	26	7708	0
2.622	0	0	263	3	8	26	7708	0
2.628	0	0	263	9	4	26	7708	0
2.629	0	0	263	10	20	28	9422	0
2.63	0	0	264	1	5	26	7708	0
2.632	0	0	264	3	2	24	6882	0
2.634	0	0	264	5	12	24	6882	0
2.635	0	0	264	6	4	26	7708	0
2.637	0	0	264	8	15	26	7708	0
2.641	0	0	265	2	11	26	7708	0
2.643	0	0	265	4	3	24	6882	0
2.644	0	0	265	5	17	28	9422	0
2.645	0	0	265	6	8	26	7708	0
2.646	0	0	265	7	18	28	9422	0
2.648	0	0	265	9	17	28	9422	0
2.65	0	0	266	1	3	24	6882	0
2.651	0	0	266	2	20	28	9422	0
2.652	0	0	266	3	5	26	7708	0
2.656	0	0	266	7	4	26	7708	0
2.657	0	0	266	8	12	24	6882	0
2.658	0	0	266	9	15	26	7708	0
2.66	0	0	267	1	2	24	6882	0
2.663	0	0	267	4	4	26	7708	0
2.664	0	0	267	5	3	24	6882	0
2.665	0	0	267	6	11	26	7708	0
2.666	0	0	267	7	2	24	6882	0
2.667	0	0	267	8	8	26	7708	0
2.668	0	0	267	9	18	28	9422	0
2.671	0	0	268	2	20	28	9422	0
2.672	0	0	268	3	5	26	7708	0
2.674	0	0	268	5	8	26	7708	0
2.675	0	0	268	6	12	24	6882	0
2.676	0	0	268	7	15	26	7708	0
2.678	0	0	268	9	20	28	9422	0
2.679	0	0	268	10	5	26	7708	0
2.68	0	0	269	1	2	24	6882	0
2.681	0	0	269	2	17	28	9422	0
2.688	0	0	269	9	11	26	7708	0
2.689	0	0	269	10	8	26	7708	0
2.692	0	0	270	3	20	28	9422	0
2.693	0	0	270	4	5	26	7708	0
2.694	0	0	270	5	11	26	7708	0
2.695	0	0	270	6	8	26	7708	0
2.696	0	0	270	7	12	24	6882	0
2.697	0	0	270	8	3	24	6882	0
2.698	0	0	270	9	15	26	7708	0
2.699	0	0	270	10	20	28	9422	0
2.7	0	0	271	1	5	26	7708	0
2.703	0	0	271	4	17	28	9422	0
2.709	0	0	271	10	11	26	7708	0
2.71	0	0	272	1	8	26	7708	0
2.713	0	0	272	4	20	28	9422	0
2.714	0	0	272	5	5	26	7708	0
2.715	0	0	272	6	11	26	7708	0
2.716	0	0	272	7	8	26	7708	0
2.718	0	0	272	9	12	24	6882	0
2.719	0	0	272	10	15	26	7708	0
2.72	0	0	273	1	20	28	9422	0
2.721	0	0	273	2	2	24	6882	0
2.725	0	0	273	6	3	24	6882	0
2.73	0	0	274	1	17	28	9422	0
2.731	0	0	274	2	11	26	7708	0
2.732	0	0	274	3	3	24	6882	0
2.733	0	0	274	4	8	26	7708	0
2.737	0	0	274	8	20	28	9422	0
2.738	0	0	274	9	5	26	7708	0
2.74	0	0	275	1	8	26	7708	0
2.741	0	0	275	2	12	24	6882	0
2.743	0	0	275	4	15	26	7708	0
2.744	0	0	275	5	20	28	9422	0
2.745	0	0	275	6	5	26	7708	0
2.748	0	0	275	9	12	24	6882	0
2.749	0	0	275	10	2	24	6882	0
2.75	0	0	276	1	15	26	7708	0
2.753	0	0	276	4	11	26	7708	0
2.754	0	0	276	5	8	26	7708	0
2.757	0	0	276	8	20	28	9422	0
2.758	0	0	276	9	5	26	7708	0
2.759	0	0	276	10	3	24	6882	0
2.76	0	0	277	1	11	26	7708	0
2.761	0	0	277	2	8	26	7708	0
2.762	0	0	277	3	17	28	9422	0
2.763	0	0	277	4	12	24	6882	0
2.764	0	0	277	5	15	26	7708	0
2.769	0	0	277	10	12	24	6882	0
2.771	0	0	278	2	15	26	7708	0
2.774	0	0	278	5	11	26	7708	0
2.775	0	0	278	6	8	26	7708	0
2.776	0	0	278	7	2	24	6882	0
2.779	0	0	278	10	20	28	9422	0
2.78	0	0	279	1	5	26	7708	0
2.781	0	0	279	2	11	26	7708	0
2.782	0	0	279	3	8	26	7708	0
2.783	0	0	279	4	12	24	6882	0
2.784	0	0	279	5	15	26	7708	0
2.785	0	0	279	6	20	28	9422	0
2.786	0	0	279	7	3	24	6882	0
2.787	0	0	279	8	5	26	7708	0
2.79	0	0	280	1	17	28	9422	0
2.796	0	0	280	7	17	28	9422	0
2.797	0	0	280	8	11	26	7708	0
2.798	0	0	280	9	8	26	7708	0
2.802	0	0	281	3	20	28	9422	0
2.803	0	0	281	4	5	26	7708	0
2.804	0	0	281	5	11	26	7708	0
2.805	0	0	281	6	8	26	7708	0
2.806	0	0	281	7	12	24	6882	0
2.807	0	0	281	8	15	26	7708	0
2.808	0	0	281	9	20	28	9422	0
2.809	0	0	281	10	2	24	6882	0
2.81	0	0	282	1	5	26	7708	0
2.813	0	0	282	4	12	24	6882	0
2.814	0	0	282	5	15	26	7708	0
2.818	0	0	282	9	11	26	7708	0
2.819	0	0	282	10	8	26	7708	0
2.82	0	0	283	1	3	24	6882	0
2.823	0	0	283	4	20	28	9422	0
2.824	0	0	283	5	17	28	9422	0
2.825	0	0	283	6	5	26	7708	0
2.827	0	0	283	8	3	24	6882	0
2.829	0	0	283	10	12	24	6882	0
2.83	0	0	284	1	2	24	6882	0
2.831	0	0	284	2	15	26	7708	0
2.836	0	0	284	7	12	24	6882	0
2.837	0	0	284	8	15	26	7708	0
2.84	0	0	285	1	11	26	7708	0
2.841	0	0	285	2	3	24	6882	0
2.842	0	0	285	3	8	26	7708	0
2.845	0	0	285	6	19	26	7708	0
2.847	0	0	285	8	20	28	9422	0
2.848	0	0	285	9	5	26	7708	0
2.851	0	0	286	2	17	28	9422	0
2.852	0	0	286	3	17	28	9422	0
2.853	0	0	286	4	12	24	6882	0
2.854	0	0	286	5	15	26	7708	0
2.859	0	0	286	10	12	24	6882	0
2.86	0	0	287	1	15	26	7708	0
2.863	0	0	287	4	11	26	7708	0
2.864	0	0	287	5	2	24	6882	0
2.865	0	0	287	6	8	26	7708	0
2.868	0	0	287	9	3	24	6882	0
2.869	0	0	287	10	20	28	9422	0
2.87	0	0	288	1	5	26	7708	0
2.872	0	0	288	3	8	26	7708	0
2.873	0	0	288	4	12	24	6882	0
2.874	0	0	288	5	15	26	7708	0
2.875	0	0	288	6	20	28	9422	0
2.876	0	0	288	7	4	26	7708	0
2.877	0	0	288	8	5	26	7708	0
2.88	0	0	289	1	12	24	6882	0
2.881	0	0	289	2	15	26	7708	0
2.885	0	0	289	6	11	26	7708	0
2.886	0	0	289	7	8	26	7708	0
2.889	0	0	289	10	20	28	9422	0
2.89	0	0	290	1	5	26	7708	0
2.891	0	0	290	2	11	26	7708	0
2.892	0	0	290	3	8	26	7708	0
2.893	0	0	290	4	12	24	6882	0
2.894	0	0	290	5	15	26	7708	0
2.895	0	0	290	6	20	28	9422	0
2.896	0	0	290	7	4	26	7708	0
2.897	0	0	290	8	5	26	7708	0
2.898	0	0	290	9	2	24	6882	0
2.902	0	0	291	3	3	24	6882	0
2.903	0	0	291	4	4	26	7708	0
2.907	0	0	291	8	11	26	7708	0
2.908	0	0	291	9	8	26	7708	0
2.912	0	0	292	3	20	28	9422	0
2.913	0	0	292	4	5	26	7708	0
2.914	0	0	292	5	11	26	7708	0
2.915	0	0	292	6	8	26	7708	0
2.916	0	0	292	7	4	26	7708	0
2.917	0	0	292	8	12	24	6882	0
2.918	0	0	292	9	15	26	7708	0
2.919	0	0	292	10	20	28	9422	0
2.92	0	0	293	1	5	26	7708	0
2.923	0	0	293	4	4	26	7708	0
2.924	0	0	293	5	3	24	6882	0
2.929	0	0	293	10	11	26	7708	0
2.931	0	0	294	2	8	26	7708	0
2.934	0	0	294	5	20	28	9422	0
2.935	0	0	294	6	5	26	7708	0
2.936	0	0	294	7	11	26	7708	0
2.937	0	0	294	8	4	26	7708	0
2.938	0	0	294	9	8	26	7708	0
2.939	0	0	294	10	12	24	6882	0
2.94	0	0	295	1	15	26	7708	0
2.941	0	0	295	2	20	28	9422	0
2.942	0	0	295	3	5	26	7708	0
2.944	0	0	295	5	4	26	7708	0
2.946	0	0	295	7	12	24	6882	0
2.947	0	0	295	8	17	28	9422	0
2.951	0	0	296	2	3	24	6882	0
2.952	0	0	296	3	11	26	7708	0
2.953	0	0	296	4	2	24	6882	0
2.954	0	0	296	5	8	26	7708	0
2.957	0	0	296	8	20	28	9422	0
2.958	0	0	296	9	5	26	7708	0
2.959	0	0	296	10	11	26	7708	0
2.96	0	0	297	1	8	26	7708	0
2.961	0	0	297	2	12	24	6882	0
2.962	0	0	297	3	15	26	7708	0
2.963	0	0	297	4	20	28	9422	0
2.964	0	0	297	5	5	26	7708	0
2.967	0	0	297	8	12	24	6882	0
2.968	0	0	297	9	15	26	7708	0
2.971	0	0	298	2	4	26	7708	0
2.972	0	0	298	3	11	26	7708	0
2.973	0	0	298	4	8	26	7708	0
2.976	0	0	298	7	20	28	9422	0
2.977	0	0	298	8	5	26	7708	0
2.978	0	0	298	9	3	24	6882	0
2.98	0	0	299	1	14	24	6882	0
2.982	0	0	299	3	19	26	7708	0
2.984	0	0	299	5	12	24	6882	0
2.986	0	0	299	7	15	26	7708	0
2.987	0	0	299	8	17	28	9422	0
2.988	0	0	299	9	17	28	9422	0
2.991	0	0	300	2	11	26	7708	0
2.992	0	0	300	3	8	26	7708	0
2.995	0	0	300	6	20	28	9422	0
2.996	0	0	300	7	5	26	7708	0
2.997	0	0	300	8	11	26	7708	0
2.998	0	0	300	9	4	26	7708	0
2.999	0	0	300	10	8	26	7708	0
3.002	0	0	301	3	20	28	9422	0
3.003	0	0	301	4	5	26	7708	0
3.006	0	0	301	7	3	24	6882	0
3.007	0	0	301	8	12	24	6882	0
3.008	0	0	301	9	15	26	7708	0
3.011	0	0	302	2	11	26	7708	0
3.012	0	0	302	3	8	26	7708	0
3.013	0	0	302	4	12	24	6882	0
3.014	0	0	302	5	15	26	7708	0
3.015	0	0	302	6	17	28	9422	0
3.016	0	0	302	7	17	28	9422	0
3.017	0	0	302	8	20	28	9422	0
3.018	0	0	302	9	5	26	7708	0
3.024	0	0	303	5	20	28	9422	0
3.025	0	0	303	6	4	26	7708	0
3.026	0	0	303	7	13	26	7708	0
3.03	0	0	304	1	12	24	6882	0
3.031	0	0	304	2	15	26	7708	0
3.032	0	0	304	3	3	24	6882	0
3.035	0	0	304	6	2	24	6882	0
3.036	0	0	304	7	11	26	7708	0
3.037	0	0	304	8	8	26	7708	0
3.041	0	0	305	2	20	28	9422	0
3.042	0	0	305	3	5	26	7708	0
3.043	0	0	305	4	11	26	7708	0
3.044	0	0	305	5	8	26	7708	0
3.047	0	0	305	8	20	28	9422	0
3.048	0	0	305	9	5	26	7708	0
3.049	0	0	305	10	14	24	6882	0
3.053	0	0	306	4	4	26	7708	0
3.054	0	0	306	5	12	24	6882	0
3.055	0	0	306	6	15	26	7708	0
3.056	0	0	306	7	17	28	9422	0
3.059	0	0	306	10	11	26	7708	0
3.06	0	0	307	1	8	26	7708	0
3.061	0	0	307	2	9	24	6882	0
3.062	0	0	307	3	2	24	6882	0
3.065	0	0	307	6	20	28	9422	0
3.067	0	0	307	8	5	26	7708	0
3.073	0	0	308	4	4	26	7708	0
3.078	0	0	308	9	11	26	7708	0
3.079	0	0	308	10	8	26	7708	0
3.08	0	0	309	1	13	26	7708	0
3.081	0	0	309	2	12	24	6882	0
3.082	0	0	309	3	15	26	7708	0
3.083	0	0	309	4	20	28	9422	0
3.085	0	0	309	6	11	26	7708	0
3.086	0	0	309	7	8	26	7708	0
3.088	0	0	309	9	19	26	7708	0
3.089	0	0	309	10	17	28	9422	0
3.093	0	0	310	4	5	26	7708	0
3.095	0	0	310	6	9	24	6882	0
3.096	0	0	310	7	2	24	6882	0
3.098	0	0	310	9	4	26	7708	0
3.099	0	0	310	10	11	26	7708	0
3.1	0	0	311	1	8	26	7708	0
3.101	0	0	311	2	12	24	6882	0
3.102	0	0	311	3	15	26	7708	0
3.103	0	0	311	4	2	24	6882	0
3.104	0	0	311	5	20	28	9422	0
3.106	0	0	311	7	11	26	7708	0
3.107	0	0	311	8	13	26	7708	0
3.113	0	0	312	4	5	26	7708	0
3.115	0	0	312	6	9	24	6882	0
3.117	0	0	312	8	14	24	6882	0
3.118	0	0	312	9	19	26	7708	0
3.119	0	0	312	10	17	28	9422	0
3.12	0	0	313	1	8	26	7708	0
3.121	0	0	313	2	4	26	7708	0
3.122	0	0	313	3	12	24	6882	0
3.123	0	0	313	4	15	26	7708	0
3.124	0	0	313	5	20	28	9422	0
3.125	0	0	313	6	17	28	9422	0
3.127	0	0	313	8	11	26	7708	0
3.128	0	0	313	9	4	26	7708	0
3.132	0	0	314	3	21	28	9422	0
3.133	0	0	314	4	13	26	7708	0
3.137	0	0	314	8	21	28	9422	0
3.138	0	0	314	9	5	26	7708	0
3.14	0	0	315	1	8	26	7708	0
3.141	0	0	315	2	12	24	6882	0
3.142	0	0	315	3	4	26	7708	0
3.143	0	0	315	4	15	26	7708	0
3.144	0	0	315	5	20	28	9422	0
3.145	0	0	315	6	5	26	7708	0
3.146	0	0	315	7	11	26	7708	0
3.147	0	0	315	8	8	26	7708	0
3.148	0	0	315	9	4	26	7708	0
3.149	0	0	315	10	9	24	6882	0
3.15	0	0	316	1	21	28	9422	0
3.151	0	0	316	2	21	28	9422	0
3.152	0	0	316	3	17	28	9422	0
3.153	0	0	316	4	19	26	7708	0
3.157	0	0	316	8	5	26	7708	0
3.158	0	0	316	9	2	24	6882	0
3.16	0	0	317	1	8	26	7708	0
3.161	0	0	317	2	12	24	6882	0
3.162	0	0	317	3	13	26	7708	0
3.163	0	0	317	4	4	26	7708	0
3.165	0	0	317	6	15	26	7708	0
3.166	0	0	317	7	20	28	9422	0
3.168	0	0	317	9	11	26	7708	0
3.17	0	0	318	1	9	24	6882	0
3.176	0	0	318	7	5	26	7708	0
3.177	0	0	318	8	21	28	9422	0
3.178	0	0	318	9	17	28	9422	0
3.18	0	0	319	1	8	26	7708	0
3.181	0	0	319	2	12	24	6882	0
3.182	0	0	319	3	4	26	7708	0
3.183	0	0	319	4	15	26	7708	0
3.184	0	0	319	5	20	28	9422	0
3.185	0	0	319	6	2	24	6882	0
3.187	0	0	319	8	11	26	7708	0
3.189	0	0	319	10	13	26	7708	0
3.195	0	0	320	6	5	26	7708	0
3.197	0	0	320	8	9	24	6882	0
3.199	0	0	320	10	8	26	7708	0
3.2	0	0	321	1	21	28	9422	0
3.201	0	0	321	2	12	24	6882	0
3.202	0	0	321	3	15	26	7708	0
3.204	0	0	321	5	4	26	7708	0
3.205	0	0	321	6	20	28	9422	0
3.207	0	0	321	8	17	28	9422	0
3.209	0	0	321	10	11	26	7708	0
3.214	0	0	322	5	19	26	7708	0
3.215	0	0	322	6	14	24	6882	0
3.216	0	0	322	7	13	26	7708	0
3.221	0	0	323	2	21	28	9422	0
3.222	0	0	323	3	5	26	7708	0
3.224	0	0	323	5	8	26	7708	0
3.225	0	0	323	6	12	24	6882	0
3.226	0	0	323	7	2	24	6882	0
3.227	0	0	323	8	21	28	9422	0
3.228	0	0	323	9	15	26	7708	0
3.229	0	0	323	10	20	28	9422	0
3.231	0	0	324	2	9	24	6882	0
3.233	0	0	324	4	11	26	7708	0
3.236	0	0	324	7	17	28	9422	0
3.241	0	0	325	2	21	28	9422	0
3.242	0	0	325	3	5	26	7708	0
3.244	0	0	325	5	8	26	7708	0
3.245	0	0	325	6	12	24	6882	0
3.246	0	0	325	7	15	26	7708	0
3.247	0	0	325	8	20	28	9422	0
3.249	0	0	325	10	5	26	7708	0
3.25	0	0	326	1	13	26	7708	0
3.251	0	0	326	2	9	24	6882	0
3.252	0	0	326	3	4	26	7708	0
3.253	0	0	326	4	14	24	6882	0
3.254	0	0	326	5	11	26	7708	0
3.258	0	0	326	9	4	26	7708	0
3.26	0	0	327	1	2	24	6882	0
3.261	0	0	327	2	17	28	9422	0
3.262	0	0	327	3	5	26	7708	0
3.267	0	0	327	8	8	26	7708	0
3.269	0	0	327	10	12	24	6882	0
3.27	0	0	328	1	15	26	7708	0
3.271	0	0	328	2	13	26	7708	0
3.272	0	0	328	3	4	26	7708	0
3.273	0	0	328	4	20	28	9422	0
3.275	0	0	328	6	11	26	7708	0
3.278	0	0	328	9	4	26	7708	0
3.279	0	0	328	10	9	24	6882	0
3.281	0	0	329	2	2	24	6882	0
3.283	0	0	329	4	5	26	7708	0
3.286	0	0	329	7	8	26	7708	0
3.287	0	0	329	8	12	24	6882	0
3.288	0	0	329	9	17	28	9422	0
3.289	0	0	329	10	15	26	7708	0
3.292	0	0	330	3	4	26	7708	0
3.293	0	0	330	4	11	26	7708	0
3.298	0	0	330	9	20	28	9422	0
3.299	0	0	330	10	4	26	7708	0
3.305	0	0	331	6	20	28	9422	0
3.306	0	0	331	7	9	24	6882	0
3.307	0	0	331	8	5	26	7708	0
3.309	0	0	331	10	8	26	7708	0
3.31	0	0	332	1	12	24	6882	0
3.311	0	0	332	2	15	26	7708	0
3.312	0	0	332	3	4	26	7708	0
3.314	0	0	332	5	2	24	6882	0
3.316	0	0	332	7	11	26	7708	0
3.32	0	0	333	1	20	28	9422	0
3.322	0	0	333	3	11	26	7708	0
3.327	0	0	333	8	20	28	9422	0
3.328	0	0	333	9	17	28	9422	0
3.329	0	0	333	10	5	26	7708	0
3.331	0	0	334	2	8	26	7708	0
3.332	0	0	334	3	12	24	6882	0
3.333	0	0	334	4	4	26	7708	0
3.334	0	0	334	5	15	26	7708	0
3.336	0	0	334	7	5	26	7708	0
3.337	0	0	334	8	11	26	7708	0
3.338	0	0	334	9	8	26	7708	0
3.339	0	0	334	10	12	24	6882	0
3.34	0	0	335	1	13	26	7708	0
3.344	0	0	335	5	20	28	9422	0
3.347	0	0	335	8	9	24	6882	0
3.349	0	0	335	10	8	26	7708	0
3.35	0	0	336	1	12	24	6882	0
3.353	0	0	336	4	4	26	7708	0
3.355	0	0	336	6	5	26	7708	0
3.356	0	0	336	7	11	26	7708	0
3.359	0	0	336	10	15	26	7708	0
3.36	0	0	337	1	4	26	7708	0
3.362	0	0	337	3	17	28	9422	0
3.363	0	0	337	4	2	24	6882	0
3.369	0	0	337	10	17	28	9422	0
3.371	0	0	338	2	20	28	9422	0
3.374	0	0	338	5	13	26	7708	0
3.375	0	0	338	6	9	24	6882	0
3.377	0	0	338	8	8	26	7708	0
3.378	0	0	338	9	12	24	6882	0
3.379	0	0	338	10	15	26	7708	0
3.38	0	0	339	1	4	26	7708	0
3.381	0	0	339	2	13	26	7708	0
3.383	0	0	339	4	5	26	7708	0
3.384	0	0	339	5	11	26	7708	0
3.385	0	0	339	6	17	28	9422	0
3.39	0	0	340	1	14	24	6882	0
3.391	0	0	340	2	2	24	6882	0
3.393	0	0	340	4	10	28	9422	0
3.394	0	0	340	5	20	28	9422	0
3.397	0	0	340	8	8	26	7708	0
3.398	0	0	340	9	12	24	6882	0
3.399	0	0	340	10	4	26	7708	0
3.4	0	0	341	1	15	26	7708	0
3.401	0	0	341	2	20	28	9422	0
3.402	0	0	341	3	9	24	6882	0
3.403	0	0	341	4	5	26	7708	0
3.404	0	0	341	5	11	26	7708	0
3.41	0	0	342	1	5	26	7708	0
3.411	0	0	342	2	11	26	7708	0
3.417	0	0	342	8	20	28	9422	0
3.418	0	0	342	9	2	24	6882	0
3.421	0	0	343	2	13	26	7708	0
3.422	0	0	343	3	8	26	7708	0
3.423	0	0	343	4	12	24	6882	0
3.424	0	0	343	5	15	26	7708	0
3.426	0	0	343	7	5	26	7708	0
3.427	0	0	343	8	11	26	7708	0
3.428	0	0	343	9	8	26	7708	0
3.429	0	0	343	10	9	24	6882	0
3.43	0	0	344	1	12	24	6882	0
3.431	0	0	344	2	15	26	7708	0
3.433	0	0	344	4	5	26	7708	0
3.434	0	0	344	5	11	26	7708	0
3.436	0	0	344	7	4	26	7708	0
3.44	0	0	345	1	20	28	9422	0
3.444	0	0	345	5	8	26	7708	0
3.445	0	0	345	6	2	24	6882	0
3.446	0	0	345	7	12	24	6882	0
3.447	0	0	345	8	15	26	7708	0
3.449	0	0	345	10	21	28	9422	0
3.45	0	0	346	1	13	26	7708	0
3.452	0	0	346	3	5	26	7708	0
3.453	0	0	346	4	11	26	7708	0
3.456	0	0	346	7	4	26	7708	0
3.458	0	0	346	9	14	24	6882	0
3.46	0	0	347	1	20	28	9422	0
3.462	0	0	347	3	17	28	9422	0
3.464	0	0	347	5	9	24	6882	0
3.466	0	0	347	7	17	28	9422	0
3.468	0	0	347	9	8	26	7708	0
3.47	0	0	348	1	9	24	6882	0
3.471	0	0	348	2	12	24	6882	0
3.472	0	0	348	3	15	26	7708	0
3.474	0	0	348	5	5	26	7708	0
3.475	0	0	348	6	11	26	7708	0
3.477	0	0	348	8	13	26	7708	0
3.478	0	0	348	9	12	24	6882	0
3.48	0	0	349	1	2	24	6882	0
3.482	0	0	349	3	20	28	9422	0
3.483	0	0	349	4	3	24	6882	0
3.484	0	0	349	5	4	26	7708	0
3.486	0	0	349	7	2	24	6882	0
3.488	0	0	349	9	8	26	7708	0
3.491	0	0	350	2	4	26	7708	0
3.492	0	0	350	3	12	24	6882	0
3.493	0	0	350	4	17	28	9422	0
3.494	0	0	350	5	15	26	7708	0
3.496	0	0	350	7	5	26	7708	0
3.498	0	0	350	9	9	24	6882	0
3.499	0	0	350	10	11	26	7708	0
3.5	0	0	351	1	2	24	6882	0
